Program Name,Project Year,Account Number,Account Name,Ticker,ISIN,GICS_sector,GICS_Industry_Group,GICS_Industry,GICS_Sub_Industry,Activities,Sectors,Industries,Primary activity,Primary sector,Primary industry,Primary questionnaire sector,
Climate Change,2018,10117,Keyera Corp.,KEY CN,CA4932711001,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR," Oil & gas pipelines & storage, Oil & gas refining"," Oil & gas processing, Oil & gas storage & transportation", Fossil Fuels,Oil & gas refining,Oil & gas processing,Fossil Fuels,Oil & gas,
Climate Change,2018,10124,KIK Custom Products,,,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR, Personal care & household products, Chemicals, Manufacturing,Personal care & household products,Chemicals,Manufacturing,General,
Climate Change,2018,10143,Kimco Realty,KIM US,US49446R1095,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR, REIT, Financial services, Services,REIT,Financial services,Services,General,
Climate Change,2018,10148,Kimberly-Clark Corporation,KMB US,US4943681035,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR," Paper products, Personal care & household products"," Chemicals, Paper products & packaging", Manufacturing,Personal care & household products,Chemicals,Manufacturing,Paper & forestry,
Climate Change,2018,10175,Kinross Gold Corporation,K CN,CA4969024047,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR, Precious metals & minerals mining, Metallic mineral mining, Mineral extraction,Precious metals & minerals mining,Metallic mineral mining,Mineral extraction,Metals & mining,
Climate Change,2018,10195,KLA,KLAC US,US4824801009,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR," Electronic components, Semiconductors", Electrical & electronic equipment, Manufacturing,Electronic components,Electrical & electronic equipment,Manufacturing,General,
Climate Change,2018,10233,Kohl's Corporation,KSS US,US5002551043,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR, Department stores, Discretionary retail, Retail,Department stores,Discretionary retail,Retail,General,
Climate Change,2018,10331,Kroger,KR US,US5010441013,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR," Supermarkets, food & drugstores", Convenience retail, Retail,"Supermarkets, food & drugstores",Convenience retail,Retail,General,
Climate Change,2018,10405,Labbeemint,,,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR, Other food processing, Food & beverage processing," Food, beverage & agriculture",Other food processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco",
Climate Change,2018,10408,Laboratory Corporation of America Holdings,LH US,US50540R4092,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR," Health care facilities, Health care services"," Health care provision, Other services"," Biotech, health care & pharma, Services",Health care facilities,Health care provision,"Biotech, health care & pharma",General,
Climate Change,2018,10494,Las Vegas Sands Corporation,LVS US,US5178341070,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR," Food & beverage amenities, Gambling, Hotels & lodging"," Bars, hotels & restaurants, Entertainment facilities", Hospitality,Gambling,Entertainment facilities,Hospitality,General,
Climate Change,2018,10498,Laurentian Bank of Canada,LB CN,CA51925D1069,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR," Asset managers, Banks", Financial services, Services,Banks,Financial services,Services,General,
Climate Change,2018,10612,"Legg Mason, Inc.",LM US,US5249011058,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR, Asset managers, Financial services, Services,Asset managers,Financial services,Services,General,
Climate Change,2018,10661,Levi Strauss & Co.,8089Z US,,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR, Apparel & footwear design, Apparel design, Apparel,Apparel & footwear design,Apparel design,Apparel,General,
Climate Change,2018,10666,"Lexmark International, Inc.",LXK US,,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR," Communications equipment, Electronic equipment", Electrical & electronic equipment, Manufacturing,Communications equipment,Electrical & electronic equipment,Manufacturing,General,
Climate Change,2018,10696,Lincoln National Corporation,LNC US,US5341871094,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR, Insurance, Financial services, Services,Insurance,Financial services,Services,General,
Climate Change,2018,10733,"L Brands, Inc.",LB US,US5017971046,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR, Apparel stores, Discretionary retail, Retail,Apparel stores,Discretionary retail,Retail,General,
Climate Change,2018,10797,Loblaw Companies Limited,L CN,CA5394811015,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR," Asset managers, Banks, Supermarkets, food & drugstores"," Convenience retail, Financial services"," Retail, Services","Supermarkets, food & drugstores",Convenience retail,Retail,General,
Climate Change,2018,10820,Lockheed Martin Corporation,LMT US,US5398301094,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR," Aerospace, Electrical equipment, Munitions"," Electrical & electronic equipment, Light manufacturing, Transportation equipment", Manufacturing,Electrical equipment,Electrical & electronic equipment,Manufacturing,General,
Climate Change,2018,11017,"Lowe's Companies, Inc.",LOW US,US5486611073,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR, Specialist retail, Discretionary retail, Retail,Specialist retail,Discretionary retail,Retail,General,
Climate Change,2018,11085,LyondellBasell Industries N.V.,LYB US,NL0009434992,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR," Oil & gas refining, Other base chemicals, Specialty chemicals"," Chemicals, Oil & gas processing"," Fossil Fuels, Manufacturing",Other base chemicals,Chemicals,Manufacturing,Chemicals,
Climate Change,2018,11141,"Macy's, Inc.",M US,US55616P1049,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR, Department stores, Discretionary retail, Retail,Department stores,Discretionary retail,Retail,General,
Climate Change,2018,11160,Magna International Inc.,MG CN,CA5592224011,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR," Automobiles, Electrical equipment, Engines & motors, Fabricated metal components, Furniture"," Electrical & electronic equipment, Leisure & home manufacturing, Metal products manufacturing, Powered machinery, Transportation equipment", Manufacturing,Fabricated metal components,Metal products manufacturing,Manufacturing,General,
Climate Change,2018,11329,"Marriott International, Inc.",MAR US,US5719032022,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR, Hotels & lodging," Bars, hotels & restaurants", Hospitality,Hotels & lodging,"Bars, hotels & restaurants",Hospitality,General,
Climate Change,2018,11332,Manulife Financial Corp.,MFC CN,CA56501R1064,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR," Asset managers, Insurance", Financial services, Services,Insurance,Financial services,Services,General,
Climate Change,2018,11336,Maple Leaf Foods Inc.,MFI CN,CA5649051078,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR," Animal processing, Poultry & other animal farming"," Fish & animal farming, Food & beverage processing"," Food, beverage & agriculture",Animal processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco",
Climate Change,2018,11382,Mars,4614Z US,,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR, Other food processing, Food & beverage processing," Food, beverage & agriculture",Other food processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco",
Climate Change,2018,11383,"Marsh & McLennan Companies, Inc.",MMC US,US5717481023,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR," Insurance, Other professional services"," Financial services, Specialized professional services", Services,Insurance,Financial services,Services,General,
Climate Change,2018,11401,"Marvell Technology Group, Ltd.",MRVL US,BMG5876H1051,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR, Electronic components, Electrical & electronic equipment, Manufacturing,Electronic components,Electrical & electronic equipment,Manufacturing,General,
Climate Change,2018,11411,Masco Corporation,MAS US,US5745991068,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR," Fabricated metal components, Furniture, Other non-wood building materials, Specialty chemicals"," Chemicals, Leisure & home manufacturing, Metal products manufacturing, Other materials"," Manufacturing, Materials",Fabricated metal components,Metal products manufacturing,Manufacturing,General,
Climate Change,2018,11421,Mastercard Incorporated,MA US,US57636Q1040,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR," Other financial, Other professional services", Specialized professional services, Services,Other professional services,Specialized professional services,Services,General,
Climate Change,2018,11566,"McCormick & Company, Incorporated",MKC US,US5797802064,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR, Other food processing, Food & beverage processing," Food, beverage & agriculture",Other food processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco",
Climate Change,2018,11581,McDonald's Corporation,MCD US,US5801351017,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR, Fast food," Bars, hotels & restaurants", Hospitality,Fast food,"Bars, hotels & restaurants",Hospitality,General,
Climate Change,2018,11584,S&P Global,SPGI US,US78409V1044,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR," Other financial, Other professional services", Specialized professional services, Services,Other professional services,Specialized professional services,Services,General,
Climate Change,2018,11623,Express Scripts Holding Company,ESRX US,US30219G1085,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR," Health care services, Insurance"," Financial services, Other services", Services,Health care services,Other services,Services,General,
Climate Change,2018,11765,"Merck & Co., Inc.",MRK US,US58933Y1055,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR, Pharmaceuticals, Biotech & pharma," Biotech, health care & pharma",Pharmaceuticals,Biotech & pharma,"Biotech, health care & pharma",General,
Climate Change,2018,11796,"MetLife, Inc.",MET US,US59156R1086,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR, Insurance, Financial services, Services,Insurance,Financial services,Services,General,
Climate Change,2018,11846,Metro Inc.,MRU CN,CA59162N1096,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR," Supermarkets, food & drugstores", Convenience retail, Retail,"Supermarkets, food & drugstores",Convenience retail,Retail,General,
Climate Change,2018,11876,MGM Resorts International,MGM US,US5529531015,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR," Food & beverage amenities, Gambling, Hotels & lodging"," Bars, hotels & restaurants, Entertainment facilities", Hospitality,Gambling,Entertainment facilities,Hospitality,General,
Climate Change,2018,11904,Microchip Technology,MCHP US,US5950171042,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR," Electronic components, Industrial services, Software"," Electrical & electronic equipment, Industrial support services, IT & software development"," Manufacturing, Services",Electronic components,Electrical & electronic equipment,Manufacturing,General,
Climate Change,2018,11905,"Micron Technology, Inc.",MU US,US5951121038,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR, Electronic components, Electrical & electronic equipment, Manufacturing,Electronic components,Electrical & electronic equipment,Manufacturing,General,
Climate Change,2018,11930,Microsoft Corporation,MSFT US,US5949181045,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR, Software, IT & software development, Services,Software,IT & software development,Services,General,
Climate Change,2018,12348,Molson Coors Brewing Company,TAP US,US60871R2094,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR, Alcoholic beverages, Food & beverage processing," Food, beverage & agriculture",Alcoholic beverages,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco",
Climate Change,2018,12379,Moody's Corporation,MCO US,US6153691059,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR," Other financial, Other professional services", Specialized professional services, Services,Other professional services,Specialized professional services,Services,General,
Climate Change,2018,12382,The Mosaic Company,MOS US,US61945C1036,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR," Chemicals wholesale & distribution, Dealers, wholesalers & distributors, Non-nitrogenous fertilizers"," Chemicals, Trading, wholesale, distribution, rental & leasing"," Manufacturing, Services",Non-nitrogenous fertilizers,Chemicals,Manufacturing,Chemicals,
Climate Change,2018,12406,Morgan Stanley,MS US,US6174464486,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR," Asset managers, Banks, Insurance", Financial services, Services,Asset managers,Financial services,Services,General,
Climate Change,2018,12799,National Bank of Canada,NA CN,CA6330671034,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR,GICS VALUES NOT REPORTED FOR THIS YEAR," Asset managers, Banks", Financial services, Services,Banks,Financial services,Services,General,
